"","AccidentUID","AccidentType","AccidentType_de","AccidentType_fr","AccidentType_it","AccidentType_en","AccidentSeverityCategory","AccidentSeverityCategory_de","AccidentSeverityCategory_fr","AccidentSeverityCategory_it","AccidentSeverityCategory_en","AccidentInvolvingPedestrian","AccidentInvolvingBicycle","AccidentInvolvingMotorcycle","RoadType","RoadType_de","RoadType_fr","RoadType_it","RoadType_en","AccidentLocation_CHLV95_E","AccidentLocation_CHLV95_N","CantonCode","MunicipalityCode","AccidentYear","AccidentMonth","AccidentMonth_de","AccidentMonth_fr","AccidentMonth_it","AccidentMonth_en","AccidentWeekDay","AccidentWeekDay_de","AccidentWeekDay_fr","AccidentWeekDay_it","AccidentWeekDay_en","AccidentHour","AccidentHour_text","Datum"
"3286","E95462CBE46A015AE0530AB38B02243F","at5","Überqueren der Fahrbahn","accident en traversant une route","Incidente nell'attraversare la carreggiata","Accident when crossing the lane(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2681422,1249182,"ZH",261,2022,9,"September","septembre","Settembre","September","aw405","Freitag","vendredi","Venerdì","Friday",18,"18h-19h","02.09.22"
"3287","E95462CBE53B015AE0530AB38B02243F","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684820,1246816,"ZH",261,2022,9,"September","septembre","Settembre","September","aw402","Dienstag","mardi","Martedì","Tuesday",11,"11h-12h","06.09.22"
"3288","E98F453DE5B80118E0530AB38B02E0D9","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684262,1245870,"ZH",261,2022,9,"September","septembre","Settembre","September","aw407","Sonntag","dimanche","Domenica","Sunday",15,"15h-16h","18.09.22"
"3289","E98F453DEC410118E0530AB38B02E0D9","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681560,1252118,"ZH",261,2022,9,"September","septembre","Settembre","September","aw404","Donnerstag","jeudi","Giovedì","Thursday",13,"13h-14h","22.09.22"
"3290","E98F453DED500118E0530AB38B02E0D9","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2681402,1252090,"ZH",261,2022,9,"September","septembre","Settembre","September","aw406","Samstag","samedi","Sabato","Saturday",12,"12h-13h","24.09.22"
"3291","E98F453DF8410118E0530AB38B02E0D9","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683074,1247998,"ZH",261,2022,9,"September","septembre","Settembre","September","aw402","Dienstag","mardi","Martedì","Tuesday",21,"21h-22h","13.09.22"
"3292","E98F4C4E70E801C4E0530AB38B025870","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683456,1247992,"ZH",261,2022,8,"August","août","Agosto","August","aw401","Montag","lundi","Lunedí","Monday",13,"13h-14h","29.08.22"
"3293","E98F4C4E711E01C4E0530AB38B025870","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683417,1251333,"ZH",261,2022,9,"September","septembre","Settembre","September","aw407","Sonntag","dimanche","Domenica","Sunday",23,"23h-00h","25.09.22"
"3294","E98F4C4E717501C4E0530AB38B025870","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682130,1248128,"ZH",261,2022,8,"August","août","Agosto","August","aw402","Dienstag","mardi","Martedì","Tuesday",8,"08h-09h","23.08.22"
"3295","E98F4C4E720F01C4E0530AB38B025870","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684344,1251701,"ZH",261,2022,7,"Juli","juillet","Luglio","July","aw402","Dienstag","mardi","Martedì","Tuesday",17,"17h-18h","19.07.22"
"3296","E98F4CA7307C01F0E0530AB38B028ACB","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683761,1246598,"ZH",261,2022,9,"September","septembre","Settembre","September","aw407","Sonntag","dimanche","Domenica","Sunday",16,"16h-17h","11.09.22"
"3297","E98F4CA730B201F0E0530AB38B028ACB","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682631,1246665,"ZH",261,2022,9,"September","septembre","Settembre","September","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",18,"18h-19h","14.09.22"
"3298","E98F4CA743F901F0E0530AB38B028ACB","at5","Überqueren der Fahrbahn","accident en traversant une route","Incidente nell'attraversare la carreggiata","Accident when crossing the lane(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681026,1247431,"ZH",261,2022,9,"September","septembre","Settembre","September","aw402","Dienstag","mardi","Martedì","Tuesday",8,"08h-09h","06.09.22"
"3299","E98F4E436EC401C6E0530AB38B02CC9F","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2686201,1247704,"ZH",261,2022,9,"September","septembre","Settembre","September","aw404","Donnerstag","jeudi","Giovedì","Thursday",9,"09h-10h","15.09.22"
"3300","E98F4E436F7901C6E0530AB38B02CC9F","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2680441,1250071,"ZH",261,2022,9,"September","septembre","Settembre","September","aw406","Samstag","samedi","Sabato","Saturday",15,"15h-16h","17.09.22"
"3301","E98F4E43822201C6E0530AB38B02CC9F","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2684284,1252691,"ZH",261,2022,9,"September","septembre","Settembre","September","aw404","Donnerstag","jeudi","Giovedì","Thursday",16,"16h-17h","15.09.22"
"3302","E98F5034D93501CEE0530AB38B022EA3","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2682067,1249918,"ZH",261,2022,9,"September","septembre","Settembre","September","aw406","Samstag","samedi","Sabato","Saturday",11,"11h-12h","24.09.22"
"3303","E98F5044013C01D4E0530AB38B02D4BB","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681681,1249185,"ZH",261,2022,9,"September","septembre","Settembre","September","aw402","Dienstag","mardi","Martedì","Tuesday",18,"18h-19h","20.09.22"
"3304","E98F506CEBBB0182E0530AB38B02361A","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681655,1249152,"ZH",261,2022,8,"August","août","Agosto","August","aw404","Donnerstag","jeudi","Giovedì","Thursday",8,"08h-09h","25.08.22"
"3305","E9929F89BCF50146E0530AB38B02E926","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2679793,1246855,"ZH",261,2022,7,"Juli","juillet","Luglio","July","aw406","Samstag","samedi","Sabato","Saturday",15,"15h-16h","02.07.22"
"3306","E9929F89BD7B0146E0530AB38B02E926","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682949,1247469,"ZH",261,2022,9,"September","septembre","Settembre","September","aw404","Donnerstag","jeudi","Giovedì","Thursday",17,"17h-18h","08.09.22"
"3307","E9929F8A17CD0146E0530AB38B02E926","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683340,1253208,"ZH",261,2022,9,"September","septembre","Settembre","September","aw404","Donnerstag","jeudi","Giovedì","Thursday",7,"07h-08h","22.09.22"
"3308","E9973439E6C30156E0530AB38B02241A","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682697,1247933,"ZH",261,2022,9,"September","septembre","Settembre","September","aw406","Samstag","samedi","Sabato","Saturday",4,"04h-05h","10.09.22"
"3309","E9973439E75B0156E0530AB38B02241A","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684094,1246147,"ZH",261,2022,7,"Juli","juillet","Luglio","July","aw401","Montag","lundi","Lunedí","Monday",16,"16h-17h","18.07.22"
"3310","E9973439E7A00156E0530AB38B02241A","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682477,1248826,"ZH",261,2022,8,"August","août","Agosto","August","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",8,"08h-09h","17.08.22"
